folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_SA_tsp_cities_100_items_100.json,1000,65.31968103408813,65.36222124099731,0.47154484755274934,63.72416853904724,66.7760329246521
TTP_instances_100_items_200,results_SA_tsp_cities_100_items_200.json,1000,128.18842406868936,128.40873003005981,1.2420671819062883,123.3268780708313,130.65610122680664
TTP_instances_100_items_300,results_SA_tsp_cities_100_items_300.json,1000,196.06744325137137,196.40931296348572,1.934965303683863,187.45674991607666,201.04890131950378
TTP_instances_100_items_400,results_SA_tsp_cities_100_items_400.json,1000,267.6148130197525,267.9003976583481,2.498025585425453,255.78854751586914,274.9654207229614
TTP_instances_20_items_20,results_SA_tsp_cities_20_items_20.json,1000,4.55646044754982,4.559245467185974,0.07787553472561644,4.332869529724121,4.753283977508545
TTP_instances_20_items_40,results_SA_tsp_cities_20_items_40.json,1000,7.402003942251206,7.410387754440308,0.13255374577803497,6.903879642486572,7.795081615447998
TTP_instances_20_items_60,results_SA_tsp_cities_20_items_60.json,1000,10.453283761262893,10.472447752952576,0.21318820598673782,9.551156759262085,11.008699417114258
TTP_instances_20_items_80,results_SA_tsp_cities_20_items_80.json,1000,13.704132578372956,13.733081579208374,0.27691414056446145,12.410686492919922,14.483390092849731
TTP_instances_40_items_120,results_SA_tsp_cities_40_items_120.json,1000,34.84805675554276,34.86937141418457,0.4517803377691773,33.049318075180054,36.96523356437683
TTP_instances_40_items_160,results_SA_tsp_cities_40_items_160.json,1000,46.7626901781559,46.841147780418396,0.6642840801222271,43.6068696975708,48.79434895515442
TTP_instances_40_items_40,results_SA_tsp_cities_40_items_40.json,1000,12.913030862808228,12.91744339466095,0.13266870991421323,12.437877893447876,13.325358152389526
TTP_instances_40_items_80,results_SA_tsp_cities_40_items_80.json,1000,23.5356937482357,23.573768258094788,0.2967671272740951,22.3723783493042,24.35587239265442
TTP_instances_60_items_120,results_SA_tsp_cities_60_items_120.json,1000,49.03484839344025,49.064263582229614,0.496769460526482,47.308934450149536,50.33750295639038
TTP_instances_60_items_180,results_SA_tsp_cities_60_items_180.json,1000,73.82570637273788,73.9198454618454,0.8525480882807815,70.1601333618164,76.18832111358643
TTP_instances_60_items_240,results_SA_tsp_cities_60_items_240.json,1000,100.18426593923569,100.30704009532928,1.177749657991671,95.74188303947449,103.33091711997986
TTP_instances_60_items_60,results_SA_tsp_cities_60_items_60.json,1000,25.827317952394484,25.83789896965027,0.23009101901151693,25.014211893081665,26.420788764953613
TTP_instances_80_items_160,results_SA_tsp_cities_80_items_160.json,1000,83.88179140233993,83.92059135437012,0.7875276798848141,80.51955366134644,86.15432071685791
TTP_instances_80_items_240,results_SA_tsp_cities_80_items_240.json,1000,127.0317222290039,127.09578371047974,1.2761485534535166,122.11124515533447,130.96139574050903
TTP_instances_80_items_320,results_SA_tsp_cities_80_items_320.json,1000,173.50572178721427,173.6467125415802,1.9240875605869132,165.3346552848816,179.43165683746338
TTP_instances_80_items_80,results_SA_tsp_cities_80_items_80.json,1000,43.398995556116105,43.41719603538513,0.3856299431003709,42.024091720581055,44.52084684371948
