folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_SA_tsp_cities_100_items_100.json,1000,6.612197939395904,6.611995339393616,0.046373663658332356,6.437605857849121,6.7484519481658936
TTP_instances_100_items_200,results_SA_tsp_cities_100_items_200.json,1000,12.937636486768723,12.948834776878357,0.10928454177508477,12.483644008636475,13.184577941894531
TTP_instances_100_items_300,results_SA_tsp_cities_100_items_300.json,1000,19.74648608970642,19.76856255531311,0.19182272806268724,18.86698818206787,20.220751523971558
TTP_instances_100_items_400,results_SA_tsp_cities_100_items_400.json,1000,26.971755228042603,27.007653832435608,0.2808771904534227,25.581584692001343,28.467379570007324
TTP_instances_20_items_20,results_SA_tsp_cities_20_items_20.json,1000,0.5066251425743103,0.5069980621337891,0.006793817528232677,0.48366689682006836,0.5248169898986816
TTP_instances_20_items_40,results_SA_tsp_cities_20_items_40.json,1000,0.7953519682884216,0.7961056232452393,0.01192779807877968,0.7511050701141357,0.8269219398498535
TTP_instances_20_items_60,results_SA_tsp_cities_20_items_60.json,1000,1.103719013929367,1.1045867204666138,0.01909469148961724,1.02803635597229,1.1532959938049316
TTP_instances_20_items_80,results_SA_tsp_cities_20_items_80.json,1000,1.4383230020999909,1.4411581754684448,0.026284829028749644,1.3316893577575684,1.5108466148376465
TTP_instances_40_items_120,results_SA_tsp_cities_40_items_120.json,1000,3.5656176290512085,3.5682289600372314,0.04147993925856993,3.3941593170166016,3.6810646057128906
TTP_instances_40_items_160,results_SA_tsp_cities_40_items_160.json,1000,4.7795579555034635,4.783183455467224,0.06258748224375149,4.5074217319488525,4.9368321895599365
TTP_instances_40_items_40,results_SA_tsp_cities_40_items_40.json,1000,1.3496454217433929,1.3504359722137451,0.01293080140137287,1.3069031238555908,1.3841540813446045
TTP_instances_40_items_80,results_SA_tsp_cities_40_items_80.json,1000,2.420012758255005,2.424056887626648,0.02766425977788018,2.3138327598571777,2.5067503452301025
TTP_instances_60_items_120,results_SA_tsp_cities_60_items_120.json,1000,4.9920548346042635,4.995250225067139,0.0466158920334094,4.840904474258423,5.118656873703003
TTP_instances_60_items_180,results_SA_tsp_cities_60_items_180.json,1000,7.492073188066483,7.502000570297241,0.07960092840050305,7.155430793762207,7.713570833206177
TTP_instances_60_items_240,results_SA_tsp_cities_60_items_240.json,1000,10.151871821165084,10.163112998008728,0.11663001883398062,9.736835956573486,10.673153162002563
TTP_instances_60_items_60,results_SA_tsp_cities_60_items_60.json,1000,2.6396261806488037,2.639414429664612,0.02146621907354904,2.573709726333618,2.6978001594543457
TTP_instances_80_items_160,results_SA_tsp_cities_80_items_160.json,1000,8.489204745531081,8.49681282043457,0.07768045950547894,8.196643114089966,8.953379154205322
TTP_instances_80_items_240,results_SA_tsp_cities_80_items_240.json,1000,12.816050142765045,12.82434332370758,0.12477842178731266,12.283597469329834,13.308361291885376
TTP_instances_80_items_320,results_SA_tsp_cities_80_items_320.json,1000,17.430529246330263,17.441728830337524,0.18260337851466465,16.649715185165405,18.250313758850098
TTP_instances_80_items_80,results_SA_tsp_cities_80_items_80.json,1000,4.395956875562668,4.397815465927124,0.03232406131878878,4.2660839557647705,4.664779424667358
