folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_SA_tsp_cities_100_items_100.json,1000,6980.091635944911,6880.951125142458,1924.5654641394774,2024.7008166986534,13092.352978607352
TTP_instances_100_items_200,results_SA_tsp_cities_100_items_200.json,1000,18750.76359198495,18782.927782455605,2658.1575119992763,9610.938642182376,26416.276157410448
TTP_instances_100_items_300,results_SA_tsp_cities_100_items_300.json,1000,30905.23288812956,30917.071696555227,3247.1315469611854,20562.615293341383,41346.7386811449
TTP_instances_100_items_400,results_SA_tsp_cities_100_items_400.json,1000,43381.262568891245,43435.049311600895,3942.7113168722367,27786.58416410694,58243.28373439528
TTP_instances_20_items_20,results_SA_tsp_cities_20_items_20.json,1000,1267.411187553876,1222.7872248218007,746.0045392323817,-454.9983221476509,3715.7117429668024
TTP_instances_20_items_40,results_SA_tsp_cities_20_items_40.json,1000,3463.71164340185,3431.061615577347,1209.1674859933435,99.43903538252448,8116.681138155056
TTP_instances_20_items_60,results_SA_tsp_cities_20_items_60.json,1000,5789.993227716038,5844.10197060395,1430.8379097738941,1355.8954068244002,10162.012743002068
TTP_instances_20_items_80,results_SA_tsp_cities_20_items_80.json,1000,8148.330338116215,8149.0749250364715,1733.481236423208,2096.4556235260093,14835.047512552708
TTP_instances_40_items_120,results_SA_tsp_cities_40_items_120.json,1000,12138.762798331645,12136.20846898135,2071.8906498884903,5631.32272444143,21690.032533694524
TTP_instances_40_items_160,results_SA_tsp_cities_40_items_160.json,1000,16761.461916741766,16742.72814284911,2363.8958930532285,10047.144223679514,24215.484521573533
TTP_instances_40_items_40,results_SA_tsp_cities_40_items_40.json,1000,3016.418027040723,2970.796170515833,1160.8125239843268,-187.1224762072386,8338.646336629861
TTP_instances_40_items_80,results_SA_tsp_cities_40_items_80.json,1000,7385.007409186065,7386.042377795253,1679.8203553472936,1572.3202806968502,13255.913470649912
TTP_instances_60_items_120,results_SA_tsp_cities_60_items_120.json,1000,11281.344516378098,11297.97306004055,2064.5150376010056,4706.431163034098,23092.04139693594
TTP_instances_60_items_180,results_SA_tsp_cities_60_items_180.json,1000,18444.911316149664,18424.151608008113,2576.206671319173,10660.926401044817,26661.053412638903
TTP_instances_60_items_240,results_SA_tsp_cities_60_items_240.json,1000,25674.40298224892,25630.99886547502,2945.700398078586,16632.600556304984,34238.38209903807
TTP_instances_60_items_60,results_SA_tsp_cities_60_items_60.json,1000,4428.007478899542,4330.232475820525,1453.5089478645866,24.429565764703057,8969.216777990428
TTP_instances_80_items_160,results_SA_tsp_cities_80_items_160.json,1000,15013.494010201264,14925.646152814003,2492.184776678486,8384.540884797774,24095.750105724972
TTP_instances_80_items_240,results_SA_tsp_cities_80_items_240.json,1000,24656.79946093778,24705.266077784298,2992.720693152931,14924.850635609188,32998.596768783784
TTP_instances_80_items_320,results_SA_tsp_cities_80_items_320.json,1000,34311.34937917221,34348.808981191505,3435.126739789971,23680.24419978437,45377.19168765051
TTP_instances_80_items_80,results_SA_tsp_cities_80_items_80.json,1000,5765.3852309903095,5804.329624351229,1627.404466736184,1472.162697732745,12255.950319377167
