folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_random_iteration_1_cities_100_items_100.json,1000,0.0028057901859283446,0.002000570297241211,0.0026405931141112366,0.0009217262268066406,0.03300189971923828
TTP_instances_100_items_200,results_random_iteration_1_cities_100_items_200.json,1000,0.005388189554214478,0.004001021385192871,0.003878712462100782,0.0019888877868652344,0.039986610412597656
TTP_instances_100_items_300,results_random_iteration_1_cities_100_items_300.json,1000,0.008538959980010986,0.006998181343078613,0.005649021472508893,0.00299835205078125,0.05019807815551758
TTP_instances_100_items_400,results_random_iteration_1_cities_100_items_400.json,1000,0.011784946441650391,0.009997010231018066,0.006557462447739598,0.0049974918365478516,0.07199764251708984
TTP_instances_20_items_20,results_random_iteration_1_cities_20_items_20.json,1000,0.00026812267303466796,0.0,0.0007933397322536429,0.0,0.01651906967163086
TTP_instances_20_items_40,results_random_iteration_1_cities_20_items_40.json,1000,0.0004015195369720459,0.0,0.0007454738672011734,0.0,0.013993024826049805
TTP_instances_20_items_60,results_random_iteration_1_cities_20_items_60.json,1000,0.0005656399726867676,0.0005061626434326172,0.001104279927486536,0.0,0.02299046516418457
TTP_instances_20_items_80,results_random_iteration_1_cities_20_items_80.json,1000,0.0007226474285125733,0.000996708869934082,0.0012111617112396092,0.0,0.020004987716674805
TTP_instances_40_items_120,results_random_iteration_1_cities_40_items_120.json,1000,0.0017040081024169921,0.0010008811950683594,0.002938801516115054,0.0,0.05357766151428223
TTP_instances_40_items_160,results_random_iteration_1_cities_40_items_160.json,1000,0.0021734905242919923,0.0019981861114501953,0.002187769999841049,0.0005068778991699219,0.029986143112182617
TTP_instances_40_items_40,results_random_iteration_1_cities_40_items_40.json,1000,0.0006136069297790527,0.0009884834289550781,0.0010317634679871835,0.0,0.02699756622314453
TTP_instances_40_items_80,results_random_iteration_1_cities_40_items_80.json,1000,0.0011454455852508544,0.0009996891021728516,0.0017153670816665982,0.0,0.029034137725830078
TTP_instances_60_items_120,results_random_iteration_1_cities_60_items_120.json,1000,0.0021921441555023194,0.0019986629486083984,0.0022305892243455047,0.0005056858062744141,0.043001651763916016
TTP_instances_60_items_180,results_random_iteration_1_cities_60_items_180.json,1000,0.003399045705795288,0.0026557445526123047,0.0034726804545423522,0.0009543895721435547,0.05558609962463379
TTP_instances_60_items_240,results_random_iteration_1_cities_60_items_240.json,1000,0.004289524793624878,0.003013134002685547,0.003205827894583652,0.0015134811401367188,0.03460049629211426
TTP_instances_60_items_60,results_random_iteration_1_cities_60_items_60.json,1000,0.0012376031875610352,0.0009999275207519531,0.0019579805353893117,0.0,0.03400111198425293
TTP_instances_80_items_160,results_random_iteration_1_cities_80_items_160.json,1000,0.0036376910209655763,0.0029990673065185547,0.002974181027865418,0.000993967056274414,0.03800392150878906
TTP_instances_80_items_240,results_random_iteration_1_cities_80_items_240.json,1000,0.005134405136108399,0.004000186920166016,0.003621983812767268,0.0019953250885009766,0.059999942779541016
TTP_instances_80_items_320,results_random_iteration_1_cities_80_items_320.json,1000,0.007423731803894043,0.005997896194458008,0.006139218996137561,0.002990245819091797,0.12898707389831543
TTP_instances_80_items_80,results_random_iteration_1_cities_80_items_80.json,1000,0.001762143850326538,0.001009225845336914,0.0014295482816880087,0.0,0.018996477127075195
