folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_hillclimber_tsp_cities_100_items_100.json,1000,6.602461034059525,6.596917629241943,0.05864759527987102,6.407398700714111,6.822309732437134
TTP_instances_100_items_200,results_hillclimber_tsp_cities_100_items_200.json,1000,12.962079807043075,12.974375605583191,0.11566121392937692,12.56458592414856,13.259656429290771
TTP_instances_100_items_300,results_hillclimber_tsp_cities_100_items_300.json,1000,19.78194190955162,19.815626859664917,0.20368197764043916,18.91232180595398,20.288188934326172
TTP_instances_100_items_400,results_hillclimber_tsp_cities_100_items_400.json,1000,27.040071161031722,27.081019639968872,0.27871571993823846,25.654783248901367,27.72316336631775
TTP_instances_20_items_20,results_hillclimber_tsp_cities_20_items_20.json,1000,0.48934488773345947,0.48935484886169434,0.0074389103869052856,0.46377134323120117,0.5108094215393066
TTP_instances_20_items_40,results_hillclimber_tsp_cities_20_items_40.json,1000,0.784681898355484,0.7857619524002075,0.013415249240151143,0.7354433536529541,0.8246378898620605
TTP_instances_20_items_60,results_hillclimber_tsp_cities_20_items_60.json,1000,1.1031635587215423,1.103901743888855,0.020278596718615777,1.0095906257629395,1.1578497886657715
TTP_instances_20_items_80,results_hillclimber_tsp_cities_20_items_80.json,1000,1.4383938431739807,1.4410558938980103,0.027006936158007103,1.3151938915252686,1.5176055431365967
TTP_instances_40_items_120,results_hillclimber_tsp_cities_40_items_120.json,1000,3.5700512070655823,3.572290062904358,0.04384441676895882,3.413001298904419,3.7115416526794434
TTP_instances_40_items_160,results_hillclimber_tsp_cities_40_items_160.json,1000,4.775548721075058,4.781796813011169,0.06186561601788221,4.4894092082977295,4.931650638580322
TTP_instances_40_items_40,results_hillclimber_tsp_cities_40_items_40.json,1000,1.3409609372615814,1.3414890766143799,0.013983481518480334,1.294691562652588,1.3781049251556396
TTP_instances_40_items_80,results_hillclimber_tsp_cities_40_items_80.json,1000,2.427568597793579,2.430668592453003,0.029530507604942777,2.318978786468506,2.5114097595214844
TTP_instances_60_items_120,results_hillclimber_tsp_cities_60_items_120.json,1000,4.9866585357189175,4.987342476844788,0.052001502709729606,4.830145835876465,5.188900470733643
TTP_instances_60_items_180,results_hillclimber_tsp_cities_60_items_180.json,1000,7.516011610269547,7.520242929458618,0.08450124056478917,7.2142839431762695,7.740108251571655
TTP_instances_60_items_240,results_hillclimber_tsp_cities_60_items_240.json,1000,10.192621996879577,10.196834921836853,0.12265365555975742,9.753305435180664,10.675265312194824
TTP_instances_60_items_60,results_hillclimber_tsp_cities_60_items_60.json,1000,2.638615521669388,2.6384350061416626,0.02209425816630625,2.5704503059387207,2.714707851409912
TTP_instances_80_items_160,results_hillclimber_tsp_cities_80_items_160.json,1000,8.484716175079345,8.486924052238464,0.08808817576791492,8.157193660736084,8.801167726516724
TTP_instances_80_items_240,results_hillclimber_tsp_cities_80_items_240.json,1000,12.861764340639114,12.87195086479187,0.15780379491671176,12.335739135742188,13.59301495552063
TTP_instances_80_items_320,results_hillclimber_tsp_cities_80_items_320.json,1000,17.575975597381593,17.585699439048767,0.23006580331119678,16.541206121444702,18.372985124588013
TTP_instances_80_items_80,results_hillclimber_tsp_cities_80_items_80.json,1000,4.399604280233383,4.40049946308136,0.03414478282343648,4.256577968597412,4.539559364318848
