folder,file,count,mean,median,std_dev,min,max
TTP_instances_100_items_100,results_SA_tsp_cities_100_items_100.json,1000,3974.9853443277343,3949.872650049686,1789.6825553134966,-1084.6297339708353,9950.972534388262
TTP_instances_100_items_200,results_SA_tsp_cities_100_items_200.json,1000,15243.309385740173,15254.194905170876,2551.8087814431287,7040.903500510396,22304.47127774441
TTP_instances_100_items_300,results_SA_tsp_cities_100_items_300.json,1000,26932.155071078716,26980.899345073125,3126.4347550194325,17354.095718570083,36075.79730998217
TTP_instances_100_items_400,results_SA_tsp_cities_100_items_400.json,1000,38996.352583175256,38986.81842867427,3821.571166374941,23827.581074780017,52022.84146365263
TTP_instances_20_items_20,results_SA_tsp_cities_20_items_20.json,1000,963.9932209826263,921.808983354761,734.9167085362457,-672.1482375663929,3301.0194119145135
TTP_instances_20_items_40,results_SA_tsp_cities_20_items_40.json,1000,3121.173484090696,3088.2253172382884,1199.3014285854463,-218.45446757132777,7693.798733341009
TTP_instances_20_items_60,results_SA_tsp_cities_20_items_60.json,1000,5420.169698129991,5480.24095429937,1417.1119061849342,1019.6164766185761,9732.387079010072
TTP_instances_20_items_80,results_SA_tsp_cities_20_items_80.json,1000,7762.82531148652,7772.261084077344,1717.8590999107143,1841.9555547046468,14179.154153548148
TTP_instances_40_items_120,results_SA_tsp_cities_40_items_120.json,1000,10960.263003857646,10909.813193504284,2043.4506398275212,4620.951224049015,20179.476088696025
TTP_instances_40_items_160,results_SA_tsp_cities_40_items_160.json,1000,15523.601351655267,15470.308609774464,2340.553157430168,8912.60050160401,22405.474250734154
TTP_instances_40_items_40,results_SA_tsp_cities_40_items_40.json,1000,2014.2887608196008,1954.4916366497062,1128.0665241109944,-1057.6748639477946,7055.659383775781
TTP_instances_40_items_80,results_SA_tsp_cities_40_items_80.json,1000,6275.967062856596,6250.172618322579,1662.6144595218213,455.6344772328189,11995.983037015982
TTP_instances_60_items_120,results_SA_tsp_cities_60_items_120.json,1000,9387.379696560662,9399.030658917673,2018.4875152286263,3345.682235223945,20100.031455145116
TTP_instances_60_items_180,results_SA_tsp_cities_60_items_180.json,1000,16368.831725821112,16402.15263836339,2524.597773265101,9103.830486784864,24460.82977291505
TTP_instances_60_items_240,results_SA_tsp_cities_60_items_240.json,1000,23451.148369660812,23432.87761838644,2889.241703514226,14301.770331064148,32362.870409703013
TTP_instances_60_items_60,results_SA_tsp_cities_60_items_60.json,1000,2739.574322518564,2671.3503960730145,1386.7786773578634,-1319.2287086404572,7776.942970697729
TTP_instances_80_items_160,results_SA_tsp_cities_80_items_160.json,1000,12361.86596993522,12401.317434914883,2413.171705543368,5481.411461997951,20004.159399399272
TTP_instances_80_items_240,results_SA_tsp_cities_80_items_240.json,1000,21632.16244764825,21642.444705284186,2932.356005978855,11804.967463186713,30382.21852467506
TTP_instances_80_items_320,results_SA_tsp_cities_80_items_320.json,1000,31025.004127298987,31037.967114764397,3382.4452549643233,20676.065374540623,42335.676058948346
TTP_instances_80_items_80,results_SA_tsp_cities_80_items_80.json,1000,3459.784643640035,3527.22416756021,1535.1292261531473,-624.5027067403807,9697.02888969236
